strategy_id,symbol,timeframe,bars,status,windows,n_trials,oos_sharpe,mean_oos_objective,worst_oos_objective,profitable_windows,distinct_param_sets,most_common_share,deflated_sharpe,pbo,passes_guard,verdict
trend_following_v1,SOL-USD,30m,4000,ok,4,8,-0.015206696358156383,-1.9567661000725247,-4.710306523864002,1,2,0.75,0.7022028911137219,0.5277777777777778,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.53, deflated Sharpe 0.70, 8 trials)"
trend_following_v1,SOL-USD,4h,4000,ok,4,8,0.024271387668908333,0.15428394318452934,-6.600761933547238,3,3,0.5,0.7712320877731083,0.08333333333333333,True,"survives the overfitting gauntlet (PBO 0.08, deflated Sharpe 0.77, 8 trials)"
trend_following_v1,SOL-USD,5m,4000,ok,4,8,-0.03318749857013521,-11.599442474017165,-37.64352811640715,1,2,0.75,0.028771061045192337,0.8928571428571429,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.89, deflated Sharpe 0.03, 8 trials)"
trend_following_v1,XAUUSD,15m,4000,ok,4,8,-0.02814435612626864,-7.0983892731691265,-11.386871404480228,1,2,0.5,0.12045528796654487,0.9444444444444444,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.94, deflated Sharpe 0.12, 8 trials)"
trend_following_v1,XAUUSD,1d,99,insufficient-data,0,0,,,,,,,,,False,""
trend_following_v1,XAUUSD,1h,2360,ok,2,8,-0.0033211583266796125,-1.2479680852059871,-4.407328750491832,1,2,0.5,0.37253059960132273,0.49206349206349204,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.49, deflated Sharpe 0.37, 8 trials)"
trend_following_v1,XAUUSD,1w,15,insufficient-data,0,0,,,,,,,,,False,""
trend_following_v1,XAUUSD,30m,4000,ok,4,8,-0.00018700846166358248,-0.11811954112731482,-3.400784363863611,2,3,0.5,0.16782629667619164,0.2619047619047619,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.26, deflated Sharpe 0.17, 8 trials)"
trend_following_v1,XAUUSD,4h,590,ok,2,8,-0.0024434125660160086,-2.1925007044743494,-7.309835357181546,1,1,1.0,0.4617084336028763,0.5238095238095238,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.52, deflated Sharpe 0.46, 8 trials)"
trend_following_v1,XAUUSD,5m,4000,ok,4,8,-0.031067939541000796,-15.537681702305393,-39.2909959354002,1,1,1.0,0.05942961439999617,0.6309523809523809,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.63, deflated Sharpe 0.06, 8 trials)"
trend_following_v2,BTC-USD,15m,4000,ok,4,8,-0.01220288430926557,-2.3946342073053093,-8.08892152379375,1,2,0.5,0.18868992865465684,0.6507936507936508,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.65, deflated Sharpe 0.19, 8 trials)"
trend_following_v2,BTC-USD,1d,939,ok,2,8,-0.07548268722143728,-1.4205618553901178,-2.088212381351791,0,2,0.5,0.6870801898420759,0.6111111111111112,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.61, deflated Sharpe 0.69, 8 trials)"
trend_following_v2,BTC-USD,1h,4000,ok,4,8,-0.012069172677305118,-2.5778873549344405,-7.8821662021549015,1,4,0.25,0.31313230040822093,0.6349206349206349,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.63, deflated Sharpe 0.31, 8 trials)"
trend_following_v2,BTC-USD,1w,135,insufficient-data,0,0,,,,,,,,,False,""
trend_following_v2,BTC-USD,30m,4000,ok,4,8,-0.06540428053235961,-8.677711657280767,-11.164540901269135,0,2,0.75,0.5394816808808475,0.9404761904761905,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.94, deflated Sharpe 0.54, 8 trials)"
trend_following_v2,BTC-USD,4h,4000,ok,4,8,-0.007283384654645209,-0.4819096159684661,-3.153255834320875,2,2,0.5,0.5203784857389526,0.7619047619047619,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.76, deflated Sharpe 0.52, 8 trials)"
trend_following_v2,BTC-USD,5m,4000,ok,4,8,-0.04669227130279937,-17.270292607914744,-37.248218280568885,0,3,0.5,0.13141670871387506,0.8531746031746031,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.85, deflated Sharpe 0.13, 8 trials)"
trend_following_v2,ETH-USD,15m,4000,ok,4,8,-0.03908391093546006,-7.29693997121608,-14.870126440940844,0,4,0.25,0.2884051712574224,0.8452380952380952,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.85, deflated Sharpe 0.29, 8 trials)"
trend_following_v2,ETH-USD,1d,900,ok,2,8,0.09703422461467894,1.4762238371203178,-0.27491283479176126,1,1,1.0,0.998364491848964,0.15079365079365079,True,"survives the overfitting gauntlet (PBO 0.15, deflated Sharpe 1.00, 8 trials)"
trend_following_v2,ETH-USD,1h,4000,ok,4,8,0.001967055518598578,-0.9978028795002216,-6.723600948579175,2,3,0.5,0.35061936826733486,0.6468253968253969,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.65, deflated Sharpe 0.35, 8 trials)"
trend_following_v2,ETH-USD,1w,129,insufficient-data,0,0,,,,,,,,,False,""
trend_following_v2,ETH-USD,30m,4000,ok,4,8,-0.023932182403046075,-4.00997181840279,-14.70221379290411,1,2,0.75,0.315228997844217,0.6507936507936508,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.65, deflated Sharpe 0.32, 8 trials)"
trend_following_v2,ETH-USD,4h,4000,ok,4,8,0.03666640718037196,0.858724670101262,-6.102951186555398,3,2,0.75,0.9038569300566616,0.07142857142857142,True,"survives the overfitting gauntlet (PBO 0.07, deflated Sharpe 0.90, 8 trials)"
trend_following_v2,ETH-USD,5m,4000,ok,4,8,-0.018025984701937666,-7.67243363816138,-42.429690902962435,2,4,0.25,0.3290808168159884,0.6111111111111112,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.61, deflated Sharpe 0.33, 8 trials)"
trend_following_v2,SOL-USD,15m,4000,ok,4,8,-0.024651483878888426,-5.1987090139214995,-10.847768266009592,1,2,0.75,0.40100276339447705,0.3333333333333333,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.33, deflated Sharpe 0.40, 8 trials)"
trend_following_v2,SOL-USD,1d,838,ok,2,8,0.05747669644241195,1.0354596891075931,0.4394132102113376,2,2,0.5,0.7648099568750362,0.14285714285714285,True,"survives the overfitting gauntlet (PBO 0.14, deflated Sharpe 0.76, 8 trials)"
trend_following_v2,SOL-USD,1h,4000,ok,4,8,0.04048014475838145,3.4120061753621984,-1.2963349807685511,3,1,1.0,0.6106788441466089,0.6865079365079365,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.69, deflated Sharpe 0.61, 8 trials)"
trend_following_v2,SOL-USD,1w,120,insufficient-data,0,0,,,,,,,,,False,""
trend_following_v2,SOL-USD,30m,4000,ok,4,8,0.009870318891951654,1.1772469554009732,-0.5900589617130885,3,2,0.75,0.7353870300534452,0.8174603174603174,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.82, deflated Sharpe 0.74, 8 trials)"
trend_following_v2,SOL-USD,4h,4000,ok,4,8,0.017614398626616363,-0.29650931554141935,-6.066056119110593,2,1,1.0,0.6682284396826071,0.1349206349206349,True,"survives the overfitting gauntlet (PBO 0.13, deflated Sharpe 0.67, 8 trials)"
